DATA;JOGADOR 1;JOGADOR 2;JOGADOR 3;JOGADOR 4;PLACAR DUPLA 1;PLACAR DUPLA 2;BUCHUDA DE Rê?;PONTUAR;PAGADOR1;DEB PAG1;COMP PG1;PAGADOR2;DEB PAG2;COMP PG2
31/10/2024;CANTOR;LITR«O;PROFESSOR;MOLINHO;7;1;N«O;6;;0;;;0;
01/11/2024;JORNALISTA;MOLINHO;XAM«;APRENDIZ;2;7;N«O;5;;0;;;0;
01/11/2024;XAM«;APRENDIZ;JAPON“S;MESTRE;4;6;N«O;2;;0;;;0;
01/11/2024;XAM«;APRENDIZ;MESTRE;÷NDIO;2;6;N«O;4;;0;;;0;
01/11/2024;JORNALISTA;MOLINHO;XAM«;APRENDIZ;6;5;N«O;1;;0;;;0;
01/11/2024;JAPON“S;MESTRE;DISC÷PULO;TIA LÈIÄA;6;5;N«O;1;;0;;;0;
01/11/2024;DISC÷PULO;TIA LÈIÄA;CANTOR;LITR«O;6;2;N«O;4;;0;;;0;
01/11/2024;LITR«O;DISC÷PULO;JAPON“S;MESTRE;4;6;N«O;2;;0;;;0;
01/11/2024;XAM«;APRENDIZ;LITR«O;CANTOR;6;2;N«O;4;;0;;;0;
01/11/2024;DISC÷PULO;TIA LÈIÄA;MESTRE;JAPON“S;1;6;N«O;5;;;;;;
01/11/2024;CANTOR;LITR«O;MOLINHO;JORNALISTA;3;6;N«O;3;;0;;;0;
01/11/2024;LITR«O;CANTOR;XAM«;MESTRE;6;3;N«O;3;;0;;;0;
01/11/2024;÷NDIO;DISC÷PULO;JAPON“S;MESTRE;5;6;N«O;1;;0;;;0;
01/11/2024;XAM«;APRENDIZ;CANTOR;MOLINHO;7;5;N«O;2;;0;;;0;
04/11/2024;XAM«;MOLINHO;LITR«O;FUMACINHA;4;6;N«O;2;;0;;;0;
04/11/2024;JORNALISTA;MESTRE;FRODO COGUMELO;XAM«;6;2;N«O;4;;0;;;0;
04/11/2024;APRENDIZ;XAM«;LITR«O;FUMACINHA;4;6;N«O;2;;0;;;0;
04/11/2024;CARCAMANO;PROFESSOR;FUMACINHA;TIA LÈIÄA;2;6;N«O;4;;0;;;0;
04/11/2024;CARCAMANO;PROFESSOR;JORNALISTA;CANTOR;4;6;N«O;2;;0;;;0;
04/11/2024;FRODO COGUMELO;FUMACINHA;JAPON“S;TIA LÈIÄA;6;5;N«O;1;;0;;;0;
04/11/2024;JAPON“S;APRENDIZ;FRODO COGUMELO;FUMACINHA;6;3;N«O;3;;0;;;0;
04/11/2024;APRENDIZ;XAM«;LITR«O;MESTRE;6;5;N«O;1;;0;;;0;
04/11/2024;MOLINHO;JAPON“S;LITR«O;FUMACINHA;6;2;N«O;4;;0;;;0;
04/11/2024;JORNALISTA;MESTRE;CANTOR;XAM«;4;6;N«O;2;;0;;;0;
04/11/2024;CARCAMANO;PROFESSOR;CANTOR;FUMACINHA;1;7;N«O;6;;0;;;0;
04/11/2024;CANTOR;FUMACINHA;TATU BOLA;APRENDIZ;3;6;N«O;3;;0;;;0;
04/11/2024;TATU BOLA;XAM«;CARCAMANO;PROFESSOR;4;6;N«O;2;;0;;;0;
04/11/2024;CARCAMANO;PROFESSOR;JORNALISTA;CANTOR;6;4;N«O;2;;0;;;0;
04/11/2024;CARCAMANO;PROFESSOR;LITR«O;TATU BOLA;5;6;N«O;1;;0;;;0;
04/11/2024;APRENDIZ;XAM«;TIA LÈIÄA;MOLINHO;9;4;N«O;5;;0;;;0;
04/11/2024;CARCAMANO;PROFESSOR;TATU BOLA;APRENDIZ;6;4;N«O;2;;0;;;0;
04/11/2024;LITR«O;FUMACINHA;APRENDIZ;MESTRE;6;1;N«O;5;;0;;;0;
04/11/2024;JORNALISTA;MESTRE;CARCAMANO;PROFESSOR;3;6;N«O;3;;0;;;0;
04/11/2024;CARCAMANO;PROFESSOR;FUMACINHA;TIA LÈIÄA;6;3;N«O;3;;0;;;0;
04/11/2024;TATU BOLA;APRENDIZ;FRODO COGUMELO;FUMACINHA;5;6;N«O;1;;0;;;0;
04/11/2024;CARCAMANO;PROFESSOR;FUMACINHA;TIA LÈIÄA;6;3;N«O;3;;0;;;0;
05/11/2024;JORNALISTA;÷NDIO;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;6;3;N«O;3;;0;;;0;
05/11/2024;CARCAMANO;APRENDIZ;FUMACINHA;LITR«O;1;6;N«O;5;;0;;;0;
05/11/2024;JORNALISTA;CANTOR;MESTRE;TIA LÈIÄA;6;3;N«O;3;;0;;;0;
05/11/2024;JORNALISTA;÷NDIO;JOGADOR N«O MEMBRO;FUMACINHA;6;1;N«O;5;;0;;;0;
05/11/2024;CARCAMANO;XAM«;TATU BOLA;APRENDIZ;6;4;N«O;2;;0;;;0;
05/11/2024;TATU BOLA;APRENDIZ;CARCAMANO;XAM«;3;6;N«O;3;;0;;;0;
05/11/2024;JORNALISTA;÷NDIO;JOGADOR N«O MEMBRO;SEM PRESSA;6;1;N«O;5;;0;;;0;
05/11/2024;FUMACINHA;CARCAMANO;APRENDIZ;TATU BOLA;1;6;N«O;5;;0;;;0;
05/11/2024;CARCAMANO;XAM«;TATU BOLA;APRENDIZ;5;6;N«O;1;;0;;;0;
05/11/2024;CARCAMANO;XAM«;TATU BOLA;APRENDIZ;6;1;N«O;5;;0;;;0;
05/11/2024;JOGADOR N«O MEMBRO;FUMACINHA;MESTRE;JOGADOR N«O MEMBRO;6;2;N«O;4;;0;;;0;
05/11/2024;CARCAMANO;XAM«;TATU BOLA;APRENDIZ;5;6;N«O;1;;0;;;0;
05/11/2024;LITR«O;FUMACINHA;APRENDIZ;TATU BOLA;2;7;N«O;5;;0;;;0;
05/11/2024;TATU BOLA;APRENDIZ;CARCAMANO;XAM«;6;2;N«O;4;;0;;;0;
05/11/2024;MESTRE;÷NDIO;SEM PRESSA;JOGADOR N«O MEMBRO;7;4;N«O;3;;0;;;0;
05/11/2024;MESTRE;÷NDIO;SEM PRESSA;JOGADOR N«O MEMBRO;1;6;N«O;5;;0;;;0;
05/11/2024;JORNALISTA;FUMACINHA;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;4;6;N«O;2;;0;;;0;
05/11/2024;CARCAMANO;XAM«;TATU BOLA;APRENDIZ;3;6;N«O;3;;0;;;0;
05/11/2024;JOGADOR N«O MEMBRO;FUMACINHA;MESTRE;JOGADOR N«O MEMBRO;6;1;N«O;5;;0;;;0;
05/11/2024;JORNALISTA;÷NDIO;JOGADOR N«O MEMBRO;FUMACINHA;7;1;N«O;6;;0;;;0;
05/11/2024;JOGADOR N«O MEMBRO;FUMACINHA;MESTRE;JOGADOR N«O MEMBRO;6;4;N«O;2;;0;;;0;
05/11/2024;XAM«;CARCAMANO;APRENDIZ;TATU BOLA;5;6;N«O;1;;0;;;0;
05/11/2024;JORNALISTA;÷NDIO;JOGADOR N«O MEMBRO;SEM PRESSA;6;5;N«O;1;;0;;;0;
05/11/2024;JORNALISTA;FUMACINHA;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;6;1;N«O;5;;0;;;0;
06/11/2024;JORNALISTA;÷NDIO;LITR«O;FUMACINHA;6;5;N«O;1;;0;;;0;
06/11/2024;JORNALISTA;÷NDIO;CARCAMANO;LITR«O;6;3;N«O;3;;0;;;0;
06/11/2024;FUMACINHA;TATU BOLA;FRODO COGUMELO;JAPON“S;3;6;N«O;3;;0;;;0;
06/11/2024;JOGADOR N«O MEMBRO;TIA LÈIÄA;XAM«;MOLINHO;4;6;N«O;2;;0;;;0;
06/11/2024;FUMACINHA;TATU BOLA;FRODO COGUMELO;JAPON“S;6;4;N«O;2;;0;;;0;
06/11/2024;XAM«;MOLINHO;LITR«O;CANTOR;6;4;N«O;2;;0;;;0;
06/11/2024;FRODO COGUMELO;JAPON“S;FUMACINHA;TATU BOLA;6;4;N«O;2;;0;;;0;
06/11/2024;JORNALISTA;÷NDIO;CARCAMANO;LITR«O;1;6;N«O;5;;0;;;0;
06/11/2024;JORNALISTA;÷NDIO;LITR«O;FUMACINHA;6;2;N«O;4;;0;;;0;
06/11/2024;CANTOR;TATU BOLA;FRODO COGUMELO;JAPON“S;6;5;N«O;1;;0;;;0;
06/11/2024;JORNALISTA;÷NDIO;CANTOR;TATU BOLA;6;3;N«O;3;;0;;;0;
06/11/2024;JORNALISTA;÷NDIO;LITR«O;FUMACINHA;8;5;N«O;3;;0;;;0;
06/11/2024;JOGADOR N«O MEMBRO;VOV‚;XAM«;MOLINHO;7;2;N«O;5;;0;;;0;
06/11/2024;JORNALISTA;÷NDIO;CARCAMANO;LITR«O;6;1;N«O;5;;0;;;0;
06/11/2024;JOGADOR N«O MEMBRO;TIA LÈIÄA;MOLINHO;XAM«;6;2;N«O;4;;0;;;0;
06/11/2024;LITR«O;FUMACINHA;JAPON“S;CARCAMANO;5;6;N«O;1;;0;;;0;
06/11/2024;JORNALISTA;CANTOR;LITR«O;FUMACINHA;5;6;N«O;1;;0;;;0;
06/11/2024;JORNALISTA;÷NDIO;CARCAMANO;LITR«O;7;1;N«O;6;;0;;;0;
06/11/2024;JOGADOR N«O MEMBRO;VOV‚;XAM«;MOLINHO;6;4;N«O;2;;0;;;0;
06/11/2024;JORNALISTA;÷NDIO;CARCAMANO;LITR«O;6;1;N«O;5;;0;;;0;
06/11/2024;FRODO COGUMELO;JAPON“S;FUMACINHA;TATU BOLA;3;7;N«O;4;;0;;;0;
06/11/2024;JOGADOR N«O MEMBRO;VOV‚;CARCAMANO;XAM«;7;2;N«O;5;;0;;;0;
07/11/2024;PROFESSOR;TATU BOLA;LITR«O;FUMACINHA;5;6;N«O;1;;0;;;0;
07/11/2024;JORNALISTA;JOGADOR N«O MEMBRO;VOV‚;APRENDIZ;1;6;N«O;5;;0;;;0;
07/11/2024;JOGADOR N«O MEMBRO;JORNALISTA;VOV‚;APRENDIZ;1;6;N«O;5;;0;;;0;
07/11/2024;JORNALISTA;CANTOR;VOV‚;APRENDIZ;4;8;N«O;4;;0;;;0;
07/11/2024;PROFESSOR;TATU BOLA;LITR«O;FUMACINHA;3;6;N«O;3;;0;;;0;
07/11/2024;JORNALISTA;CANTOR;VOV‚;TATU BOLA;6;3;N«O;3;;0;;;0;
07/11/2024;PROFESSOR;TATU BOLA;LITR«O;FUMACINHA;2;6;N«O;4;;0;;;0;
07/11/2024;PROFESSOR;TATU BOLA;LITR«O;FUMACINHA;9;2;N«O;7;;0;;;0;
07/11/2024;PROFESSOR;TATU BOLA;FRODO COGUMELO;LITR«O;7;1;N«O;6;;0;;;0;
07/11/2024;JOGADOR N«O MEMBRO;PROFESSOR;FUMACINHA;LITR«O;5;7;N«O;2;;0;;;0;
07/11/2024;JORNALISTA;JOGADOR N«O MEMBRO;CANTOR;MOLINHO;5;8;N«O;3;;0;;;0;
07/11/2024;PROFESSOR;TATU BOLA;LITR«O;FUMACINHA;2;6;N«O;4;;0;;;0;
07/11/2024;JORNALISTA;CANTOR;LITR«O;FUMACINHA;7;4;N«O;3;;0;;;0;
07/11/2024;JORNALISTA;JOGADOR N«O MEMBRO;VOV‚;APRENDIZ;6;1;N«O;5;;0;;;0;
07/11/2024;JORNALISTA;CANTOR;VOV‚;TATU BOLA;6;3;N«O;3;;0;;;0;
07/11/2024;PROFESSOR;TATU BOLA;LITR«O;FUMACINHA;6;4;N«O;2;;0;;;0;
07/11/2024;PROFESSOR;TATU BOLA;LITR«O;FUMACINHA;6;1;N«O;5;;0;;;0;
08/11/2024;MESTRE;JAPON“S;LITR«O;FUMACINHA;7;5;N«O;2;;0;;;0;
08/11/2024;MESTRE;JAPON“S;TIA LÈIÄA;FUMACINHA;1;7;N«O;6;;0;;;0;
08/11/2024;CARCAMANO;TIA LÈIÄA;LITR«O;FUMACINHA;3;6;N«O;3;;0;;;0;
08/11/2024;LITR«O;TATU BOLA;CARCAMANO;TIA LÈIÄA;4;6;N«O;2;;0;;;0;
08/11/2024;JOGADOR N«O MEMBRO;APRENDIZ;CARCAMANO;TATU BOLA;4;6;N«O;2;;0;;;0;
08/11/2024;JOGADOR N«O MEMBRO;FUMACINHA;JAPON“S;TIA LÈIÄA;6;4;N«O;2;;0;;;0;
08/11/2024;JORNALISTA;CARCAMANO;LITR«O;FUMACINHA;6;4;N«O;2;;0;;;0;
08/11/2024;JOGADOR N«O MEMBRO;APRENDIZ;JAPON“S;MESTRE;6;2;N«O;4;;0;;;0;
08/11/2024;JOGADOR N«O MEMBRO;FUMACINHA;CANTOR;JAPON“S;6;5;N«O;1;;0;;;0;
08/11/2024;MOLINHO;TATU BOLA;CANTOR;JAPON“S;3;6;N«O;3;;0;;;0;
08/11/2024;JORNALISTA;CARCAMANO;LITR«O;TATU BOLA;6;4;N«O;2;;0;;;0;
08/11/2024;JORNALISTA;CARCAMANO;LITR«O;TATU BOLA;2;6;N«O;4;;0;;;0;
08/11/2024;APRENDIZ;MESTRE;CARCAMANO;TIA LÈIÄA;1;7;N«O;6;;0;;;0;
08/11/2024;LITR«O;FUMACINHA;MOLINHO;TATU BOLA;7;4;N«O;3;;0;;;0;
08/11/2024;JORNALISTA;APRENDIZ;LITR«O;TATU BOLA;2;6;N«O;4;;0;;;0;
08/11/2024;CARCAMANO;TATU BOLA;JOGADOR N«O MEMBRO;APRENDIZ;6;5;N«O;1;;0;;;0;
08/11/2024;JOGADOR N«O MEMBRO;APRENDIZ;CARCAMANO;TIA LÈIÄA;6;1;N«O;5;;0;;;0;
11/11/2024;TATU BOLA;APRENDIZ;DISC÷PULO;JOGADOR N«O MEMBRO;6;1;N«O;5;;0;;;0;
11/11/2024;CARCAMANO;JAPON“S;PROFESSOR;APRENDIZ;7;4;N«O;3;;0;;;0;
11/11/2024;JOGADOR N«O MEMBRO;CARCAMANO;FUMACINHA;LITR«O;6;4;N«O;2;;0;;;0;
11/11/2024;JORNALISTA;FUMACINHA;DISC÷PULO;JOGADOR N«O MEMBRO;7;3;N«O;4;;0;;;0;
11/11/2024;APRENDIZ;÷NDIO;CARCAMANO;JAPON“S;1;6;N«O;5;;0;;;0;
11/11/2024;JORNALISTA;FUMACINHA;CARCAMANO;JOGADOR N«O MEMBRO;7;2;N«O;5;;0;;;0;
11/11/2024;XAM«;APRENDIZ;CARCAMANO;JAPON“S;3;6;N«O;3;;0;;;0;
11/11/2024;TATU BOLA;APRENDIZ;PROFESSOR;JAPON“S;5;7;N«O;2;;0;;;0;
11/11/2024;XAM«;APRENDIZ;CARCAMANO;FUMACINHA;6;5;N«O;1;;0;;;0;
11/11/2024;JORNALISTA;FUMACINHA;LITR«O;XAM«;7;5;N«O;2;;0;;;0;
11/11/2024;TATU BOLA;APRENDIZ;PROFESSOR;JAPON“S;8;4;N«O;4;;0;;;0;
11/11/2024;÷NDIO;TATU BOLA;DISC÷PULO;JOGADOR N«O MEMBRO;6;4;N«O;2;;0;;;0;
11/11/2024;JORNALISTA;FUMACINHA;FRODO COGUMELO;XAM«;6;4;N«O;2;;0;;;0;
11/11/2024;JORNALISTA;÷NDIO;JOGADOR N«O MEMBRO;LITR«O;6;4;N«O;2;;0;;;0;
11/11/2024;÷NDIO;TATU BOLA;DISC÷PULO;JOGADOR N«O MEMBRO;6;3;N«O;3;;0;;;0;
11/11/2024;CARCAMANO;FUMACINHA;PROFESSOR;APRENDIZ;6;5;N«O;1;;0;;;0;
11/11/2024;TATU BOLA;APRENDIZ;JOGADOR N«O MEMBRO;XAM«;6;4;N«O;2;;0;;;0;
11/11/2024;LITR«O;÷NDIO;PROFESSOR;JAPON“S;6;5;N«O;1;;0;;;0;
11/11/2024;JORNALISTA;FUMACINHA;PROFESSOR;XAM«;6;2;N«O;4;;0;;;0;
11/11/2024;JORNALISTA;FUMACINHA;JOGADOR N«O MEMBRO;LITR«O;6;3;N«O;3;;0;;;0;
11/11/2024;JOGADOR N«O MEMBRO;CARCAMANO;LITR«O;JOGADOR N«O MEMBRO;6;4;N«O;2;;0;;;0;
11/11/2024;JORNALISTA;÷NDIO;JOGADOR N«O MEMBRO;LITR«O;5;6;N«O;1;;0;;;0;
11/11/2024;JORNALISTA;FUMACINHA;PROFESSOR;XAM«;6;3;N«O;3;;0;;;0;
11/11/2024;TATU BOLA;APRENDIZ;DISC÷PULO;JOGADOR N«O MEMBRO;2;8;N«O;6;;0;;;0;
11/11/2024;CANTOR;LITR«O;PROFESSOR;APRENDIZ;4;6;N«O;2;;0;;;0;
11/11/2024;DISC÷PULO;÷NDIO;PROFESSOR;TATU BOLA;6;4;N«O;2;;0;;;0;
12/11/2024;CARCAMANO;JAPON“S;TATU BOLA;APRENDIZ;2;6;N«O;4;;0;;;0;
12/11/2024;÷NDIO;FUMACINHA;LITR«O;CARCAMANO;6;5;N«O;1;;0;;;0;
12/11/2024;CARCAMANO;TATU BOLA;FUMACINHA;JAPON“S;5;7;N«O;2;;0;;;0;
12/11/2024;CARCAMANO;÷NDIO;FUMACINHA;LITR«O;6;2;N«O;4;;0;;;0;
12/11/2024;TATU BOLA;APRENDIZ;JAPON“S;MESTRE;3;6;N«O;3;;0;;;0;
12/11/2024;FUMACINHA;XAM«;CARCAMANO;TATU BOLA;2;6;N«O;4;;0;;;0;
12/11/2024;FUMACINHA;÷NDIO;CARCAMANO;LITR«O;6;2;N«O;4;;0;;;0;
12/11/2024;TATU BOLA;APRENDIZ;JOGADOR N«O MEMBRO;FUMACINHA;7;4;N«O;3;;0;;;0;
12/11/2024;FUMACINHA;÷NDIO;LITR«O;JOGADOR N«O MEMBRO;4;6;N«O;2;;0;;;0;
12/11/2024;÷NDIO;FUMACINHA;LITR«O;JOGADOR N«O MEMBRO;1;6;N«O;5;;0;;;0;
13/11/2024;PROFESSOR;APRENDIZ;FUMACINHA;XAM«;6;5;N«O;1;;0;;;0;
13/11/2024;VOV‚;JAPON“S;JOGADOR N«O MEMBRO;TATU BOLA;6;4;N«O;2;;0;;;0;
13/11/2024;PROFESSOR;APRENDIZ;FUMACINHA;XAM«;6;4;N«O;2;;0;;;0;
13/11/2024;JAPON“S;TATU BOLA;FUMACINHA;XAM«;7;2;N«O;5;;0;;;0;
13/11/2024;VOV‚;JAPON“S;JOGADOR N«O MEMBRO;TATU BOLA;2;6;N«O;4;;0;;;0;
13/11/2024;PROFESSOR;÷NDIO;FUMACINHA;XAM«;2;6;N«O;4;;0;;;0;
13/11/2024;FUMACINHA;TATU BOLA;JOGADOR N«O MEMBRO;JAPON“S;8;1;N«O;7;;0;;;0;
13/11/2024;TATU BOLA;XAM«;JOGADOR N«O MEMBRO;JAPON“S;4;6;N«O;2;;0;;;0;
13/11/2024;PROFESSOR;APRENDIZ;FUMACINHA;XAM«;6;4;N«O;2;;0;;;0;
13/11/2024;PROFESSOR;APRENDIZ;FUMACINHA;XAM«;4;6;N«O;2;;0;;;0;
13/11/2024;÷NDIO;TATU BOLA;VOV‚;JOGADOR N«O MEMBRO;6;1;N«O;5;;0;;;0;
13/11/2024;PROFESSOR;APRENDIZ;FUMACINHA;XAM«;6;4;N«O;2;;0;;;0;
13/11/2024;÷NDIO;TATU BOLA;VOV‚;JOGADOR N«O MEMBRO;3;6;N«O;3;;0;;;0;
13/11/2024;VOV‚;JAPON“S;JOGADOR N«O MEMBRO;TATU BOLA;2;6;N«O;4;;0;;;0;
14/11/2024;JORNALISTA;CANTOR;MESTRE;JOGADOR N«O MEMBRO;3;6;N«O;3;;0;;;0;
14/11/2024;FUMACINHA;XAM«;TATU BOLA;APRENDIZ;4;7;N«O;3;;0;;;0;
14/11/2024;JORNALISTA;CANTOR;VOV‚;LITR«O;6;5;N«O;1;;0;;;0;
14/11/2024;TATU BOLA;APRENDIZ;FUMACINHA;XAM«;7;3;N«O;4;;0;;;0;
14/11/2024;TATU BOLA;APRENDIZ;FUMACINHA;XAM«;6;4;N«O;2;;0;;;0;
14/11/2024;JORNALISTA;CANTOR;MESTRE;JOGADOR N«O MEMBRO;1;6;N«O;5;;0;;;0;
14/11/2024;JORNALISTA;CANTOR;VOV‚;LITR«O;7;3;N«O;4;;0;;;0;
14/11/2024;JORNALISTA;CANTOR;VOV‚;LITR«O;5;6;N«O;1;;0;;;0;
14/11/2024;JORNALISTA;CANTOR;VOV‚;LITR«O;8;1;N«O;7;;0;;;0;
14/11/2024;TATU BOLA;APRENDIZ;FUMACINHA;XAM«;6;2;N«O;4;;0;;;0;
14/11/2024;TATU BOLA;APRENDIZ;FUMACINHA;XAM«;7;3;N«O;4;;0;;;0;
14/11/2024;TATU BOLA;APRENDIZ;FUMACINHA;XAM«;3;6;N«O;3;;0;;;0;
14/11/2024;FUMACINHA;TATU BOLA;JOGADOR N«O MEMBRO;MESTRE;6;3;N«O;3;;0;;;0;
14/11/2024;XAM«;FUMACINHA;VOV‚;LITR«O;3;6;N«O;3;;0;;;0;
18/11/2024;FUMACINHA;÷NDIO;CANTOR;PROFESSOR;7;3;N«O;4;;0;;;0;
18/11/2024;FUMACINHA;÷NDIO;CANTOR;PROFESSOR;5;8;N«O;3;;0;;;0;
18/11/2024;JAPON“S;MESTRE;MOLINHO;TIA LÈIÄA;1;6;N«O;5;;0;;;0;
18/11/2024;CARCAMANO;TATU BOLA;JAPON“S;TIA LÈIÄA;6;4;N«O;2;;0;;;0;
18/11/2024;XAM«;÷NDIO;LITR«O;FUMACINHA;1;6;N«O;5;;0;;;0;
18/11/2024;CARCAMANO;TATU BOLA;JAPON“S;MESTRE;6;4;N«O;2;;0;;;0;
18/11/2024;CARCAMANO;÷NDIO;LITR«O;FUMACINHA;8;1;N«O;7;;0;;;0;
18/11/2024;CANTOR;PROFESSOR;CARCAMANO;TATU BOLA;6;4;N«O;2;;0;;;0;
18/11/2024;CARCAMANO;TATU BOLA;CANTOR;PROFESSOR;5;6;N«O;1;;0;;;0;
18/11/2024;JAPON“S;TIA LÈIÄA;LITR«O;FUMACINHA;6;5;N«O;1;;0;;;0;
18/11/2024;CARCAMANO;÷NDIO;LITR«O;FUMACINHA;1;6;N«O;5;;0;;;0;
18/11/2024;XAM«;÷NDIO;CANTOR;PROFESSOR;6;5;N«O;1;;0;;;0;
18/11/2024;FUMACINHA;÷NDIO;CANTOR;PROFESSOR;5;6;N«O;1;;0;;;0;
18/11/2024;MESTRE;JAPON“S;LITR«O;XAM«;6;4;N«O;2;;0;;;0;
18/11/2024;XAM«;TIA LÈIÄA;LITR«O;MOLINHO;6;1;N«O;5;;0;;;0;
18/11/2024;CARCAMANO;TATU BOLA;MOLINHO;TIA LÈIÄA;2;6;N«O;4;;0;;;0;
18/11/2024;CARCAMANO;÷NDIO;CANTOR;PROFESSOR;4;6;N«O;2;;0;;;0;
19/11/2024;LITR«O;TATU BOLA;FUMACINHA;APRENDIZ;3;6;N«O;3;;0;;;0;
19/11/2024;MOLINHO;TIA LÈIÄA;TATU BOLA;MESTRE;6;4;N«O;2;;0;;;0;
19/11/2024;FUMACINHA;APRENDIZ;MOLINHO;TIA LÈIÄA;1;6;N«O;5;;0;;;0;
19/11/2024;XAM«;CANTOR;MOLINHO;TIA LÈIÄA;4;6;N«O;2;;0;;;0;
19/11/2024;CANTOR;÷NDIO;LITR«O;FUMACINHA;2;6;N«O;4;;0;;;0;
19/11/2024;XAM«;JAPON“S;TIA LÈIÄA;TATU BOLA;6;1;N«O;5;;0;;;0;
19/11/2024;FUMACINHA;APRENDIZ;XAM«;JOGADOR N«O MEMBRO;6;4;N«O;2;;0;;;0;
19/11/2024;FUMACINHA;APRENDIZ;TATU BOLA;LITR«O;6;5;N«O;1;;0;;;0;
19/11/2024;LITR«O;TATU BOLA;JAPON“S;MESTRE;1;6;N«O;5;;0;;;0;
19/11/2024;FUMACINHA;APRENDIZ;CANTOR;JOGADOR N«O MEMBRO;6;5;N«O;1;;0;;;0;
19/11/2024;CANTOR;÷NDIO;FUMACINHA;APRENDIZ;3;6;N«O;3;;0;;;0;
21/11/2024;PROFESSOR;TATU BOLA;MOLINHO;FUMACINHA;6;1;N«O;5;;0;;;0;
21/11/2024;PROFESSOR;TATU BOLA;FUMACINHA;XAM«;7;4;N«O;3;;0;;;0;
21/11/2024;FUMACINHA;LITR«O;CANTOR;JOGADOR N«O MEMBRO;6;5;N«O;1;;0;;;0;
21/11/2024;VOV‚;JAPON“S;JOGADOR N«O MEMBRO;XAM«;5;6;N«O;1;;0;;;0;
21/11/2024;XAM«;÷NDIO;JAPON“S;VOV‚;2;6;N«O;4;;0;;;0;
21/11/2024;FUMACINHA;LITR«O;PROFESSOR;APRENDIZ;6;3;N«O;3;;0;;;0;
21/11/2024;CANTOR;MOLINHO;LITR«O;TIA LÈIÄA;2;6;N«O;4;;0;;;0;
21/11/2024;VOV‚;JAPON“S;JOGADOR N«O MEMBRO;XAM«;1;6;N«O;5;;0;;;0;
21/11/2024;PROFESSOR;TATU BOLA;DISC÷PULO;TIA LÈIÄA;6;3;N«O;3;;0;;;0;
21/11/2024;PROFESSOR;TATU BOLA;CANTOR;TIA LÈIÄA;6;4;N«O;2;;0;;;0;
21/11/2024;LITR«O;TIA LÈIÄA;PROFESSOR;TATU BOLA;3;7;N«O;4;;0;;;0;
21/11/2024;FUMACINHA;MOLINHO;CANTOR;APRENDIZ;2;7;N«O;5;;0;;;0;
21/11/2024;FUMACINHA;LITR«O;PROFESSOR;APRENDIZ;3;6;N«O;3;;0;;;0;
21/11/2024;FUMACINHA;LITR«O;CANTOR;APRENDIZ;4;6;N«O;2;;0;;;0;
21/11/2024;PROFESSOR;TATU BOLA;DISC÷PULO;TIA LÈIÄA;4;6;N«O;2;;0;;;0;
21/11/2024;XAM«;÷NDIO;VOV‚;CANTOR;6;3;N«O;3;;0;;;0;
21/11/2024;FUMACINHA;LITR«O;PROFESSOR;APRENDIZ;9;4;N«O;5;;0;;;0;
21/11/2024;FUMACINHA;LITR«O;CANTOR;APRENDIZ;1;6;N«O;5;;0;;;0;
21/11/2024;XAM«;÷NDIO;APRENDIZ;JAPON“S;3;6;N«O;3;;0;;;0;
22/11/2024;JORNALISTA;JOGADOR N«O MEMBRO;PROFESSOR;FUMACINHA;8;2;N«O;6;;0;;;0;
22/11/2024;JORNALISTA;JOGADOR N«O MEMBRO;CANTOR;÷NDIO;7;5;N«O;2;;0;;;0;
22/11/2024;÷NDIO;SEM PRESSA;FUMACINHA;APRENDIZ;5;8;N«O;3;;0;;;0;
22/11/2024;JORNALISTA;JOGADOR N«O MEMBRO;CANTOR;÷NDIO;6;5;N«O;1;;0;;;0;
22/11/2024;APRENDIZ;PROFESSOR;LITR«O;FUMACINHA;6;3;N«O;3;;0;;;0;
22/11/2024;FUMACINHA;LITR«O;÷NDIO;CANTOR;7;4;N«O;3;;0;;;0;
22/11/2024;JORNALISTA;JOGADOR N«O MEMBRO;÷NDIO;FUMACINHA;1;6;N«O;5;;0;;;0;
22/11/2024;JORNALISTA;JOGADOR N«O MEMBRO;PROFESSOR;APRENDIZ;6;4;N«O;2;;0;;;0;
22/11/2024;LITR«O;TATU BOLA;PROFESSOR;APRENDIZ;8;1;N«O;7;;0;;;0;
22/11/2024;LITR«O;TATU BOLA;CANTOR;APRENDIZ;6;3;N«O;3;;0;;;0;
22/11/2024;FUMACINHA;CANTOR;÷NDIO;SEM PRESSA;2;6;N«O;4;;0;;;0;
22/11/2024;LITR«O;TATU BOLA;CANTOR;÷NDIO;7;3;N«O;4;;0;;;0;
22/11/2024;APRENDIZ;PROFESSOR;LITR«O;FUMACINHA;4;6;N«O;2;;0;;;0;
22/11/2024;JORNALISTA;JOGADOR N«O MEMBRO;LITR«O;TATU BOLA;6;2;N«O;4;;0;;;0;
25/11/2024;FUMACINHA;DISC÷PULO;JAPON“S;APRENDIZ;2;6;N«O;4;;0;;;0;
25/11/2024;FUMACINHA;LITR«O;CARCAMANO;JOGADOR N«O MEMBRO;6;4;N«O;2;;0;;;0;
